image_id,mask_id,step,token_group,obj_iou,iou_hard,io_ratio,wdp,func_iou,f1_iou
309452,1,6,bird + yellow,0.5646852668181693,0.4458614653663416,0.3413428863827167,0.0949505316482213,0.8900255754475703,0.6909748864782245
309452,1,6,bird,0.5184005475413288,0.4816026734431023,0.327681613160545,0.098864088456031,0.887468030690537,0.6544906403897479
,,,,,,,,,
309452,1_bird,5,yellow,0.5126034958601656,0.5359503231897741,0.3291443169089685,0.1096925409211896,0.918158567774936,0.6579029505431853
,,,,,,,,,
309452,1_bird,6,bird,0.5184005475413288,0.4816026734431023,0.327681613160545,0.098864088456031,0.887468030690537,0.6544906403897479
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
309452,2,6,bird + sitting,0.5184005475413288,0.4816026734431023,0.327681613160545,0.098864088456031,0.887468030690537,0.6544906403897479
309452,2,6,bird,0.5184005475413288,0.4816026734431023,0.327681613160545,0.098864088456031,0.887468030690537,0.6544906403897479
,,,,,,,,,
309452,2_bird,6,bird,0.5184005475413288,0.4816026734431023,0.327681613160545,0.098864088456031,0.887468030690537,0.6544906403897479
,,,,,,,,,
309452,2_bird,6,bird,0.5184005475413288,0.4816026734431023,0.327681613160545,0.098864088456031,0.887468030690537,0.6544906403897479
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
309964,2,8,woman + sitting,0.1311910722223522,0.1092580394035571,0.1486200566303661,0.1766779536796795,0.7333333333333333,0.2225658076929669
309964,2,8,sitting,0.1197894129525457,0.1013698229609812,0.1445010934233325,0.1807321535869071,0.744927536231884,0.2063899229489289
,,,,,,,,,
309964,2_woman,7,woman,0.2293073821392721,0.2490087427656692,0.2600602596798029,0.1096356186096168,0.8,0.3564453318699627
,,,,,,,,,
309964,2_woman,8,sitting,0.1197894129525457,0.1013698229609812,0.1445010934233325,0.1807321535869071,0.744927536231884,0.2063899229489289
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
309964,1,12,tent + blue,0.3813447126409607,0.257114290109214,0.5459387916851891,0.0298246397175874,0.8260869565217391,0.5218082332885695
309964,1,12,tent,0.3744773591386641,0.2511605304551325,0.5473017190501647,0.0298351395052378,0.8289855072463768,0.515905080561957
,,,,,,,,,
309964,1_tent,11,blue,0.2158007708818981,0.1047697163503467,0.296375942671269,0.086328162725564,0.6579710144927536,0.3250062648443122
,,,,,,,,,
309964,1_tent,12,tent,0.3744773591386641,0.2511605304551325,0.5473017190501647,0.0298351395052378,0.8289855072463768,0.515905080561957
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
309964,3,12,woman + under + tent,0.2799496578305671,0.1742561388850206,0.5562599365149189,0.0245473630008309,0.8289855072463768,0.4185532507376475
309964,3,12,tent,0.277674336904971,0.182477004552634,0.5582605748653449,0.0245909015233514,0.8289855072463768,0.4160049761360782
,,,,,,,,,
309964,3_woman_first,7,woman,0.2293073821392721,0.2490087427656692,0.2600602596798029,0.1096356186096168,0.8,0.3564453318699627
,,,,,,,,,
309964,3_tent_second,12,tent,0.3744773591386641,0.2511605304551325,0.5473017190501647,0.0298351395052378,0.8289855072463768,0.515905080561957
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311180,2,5,hand + holding,0.2023832514358875,0.1439274534671465,0.6129220468929742,0.0118937335651924,0.8491048593350383,0.3268598103619919
311180,2,5,holding,0.1892243081230482,0.1253107211672819,0.598519577430894,0.0128084553865197,0.8567774936061381,0.3099863273180004
,,,,,,,,,
311180,2_hand,4,hand,0.3326238047957782,0.2453558351030429,0.6393309354363322,0.0100680675582727,0.7698209718670077,0.4645326207614865
,,,,,,,,,
311180,2_hand,5,holding,0.1892243081230482,0.1253107211672819,0.598519577430894,0.0128084553865197,0.8567774936061381,0.3099863273180004
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311180,3,12,scissors + on + hand,0.2744798604415264,0.1560299122822926,0.5561159272372842,0.0349206103000491,0.7340153452685422,0.3995505945700438
311180,3,12,scissors,0.2744798604415264,0.1560299122822926,0.5561159272372842,0.0349206103000491,0.7340153452685422,0.3995505945700438
,,,,,,,,,
311180,3_scissors_first,12,scissors,0.1885093340763443,0.1629020873247958,0.1689526250527541,0.1434047641139121,0.7340153452685422,0.2999784114971338
,,,,,,,,,
311180,3_hand_second,12,scissors,0.2015299131844233,0.1130222427562537,0.4086734692728548,0.0427359781402871,0.7340153452685422,0.3162349388689479
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311180,1,29,scissors + green,0.0,0.0,0.0306124079422535,0.2063201028332262,0.8286445012787724,0.0
311180,1,29,ery,0.0,0.0,0.0265618871522729,0.2078510261686613,0.8312020460358056,0.0
,,,,,,,,,
311180,1_scissors,12,scissors,0.1885093340763443,0.1629020873247958,0.1689526250527541,0.1434047641139121,0.7340153452685422,0.2999784114971338
,,,,,,,,,
311180,1_scissors,28,green,0.4508150005699304,0.436506657210097,0.2809500408395363,0.1226609825108922,0.9002557544757033,0.6007809686522886
311180,1_scissors,29,ery,0.0,0.0,0.0265618871522729,0.2078510261686613,0.8312020460358056,0.0
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311394,2,9,baby + holding,0.2011833183779037,0.11274407901416,0.838553478594861,0.0080210822923727,0.8414322250639387,0.3247258844226294
311394,2,9,holding,0.1825341183023923,0.1004870074913068,0.8342959064566994,0.0080245178721356,0.8542199488491049,0.3007931970363833
,,,,,,,,,
311394,2_baby,4,baby,0.2822197779469968,0.1691316507797921,0.8096106410781378,0.0118334277048987,0.7672634271099744,0.4126543673732711
,,,,,,,,,
311394,2_baby,9,holding,0.1825341183023923,0.1004870074913068,0.8342959064566994,0.0080245178721356,0.8542199488491049,0.3007931970363833
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311394,1,12,toothbrush + blue,0.093982899069848,0.0981515159740506,0.0698228221509602,0.1565989375369053,0.7774936061381074,0.1676949468550352
311394,1,12,brush,0.0860029854173843,0.0697423480801116,0.0628378903853641,0.1608028383206409,0.782608695652174,0.1549753145313784
,,,,,,,,,
311394,1_toothbrush,11,tooth,0.1845132917108415,0.2973535048729764,0.1297412306803036,0.1149228352274049,0.8209718670076727,0.3013077224862109
311394,1_toothbrush,12,brush,0.0860029854173843,0.0697423480801116,0.0628378903853641,0.1608028383206409,0.782608695652174,0.1549753145313784
,,,,,,,,,
311394,1_toothbrush,11,tooth,0.1845132917108415,0.2973535048729764,0.1297412306803036,0.1149228352274049,0.8209718670076727,0.3013077224862109
311394,1_toothbrush,12,brush,0.0860029854173843,0.0697423480801116,0.0628378903853641,0.1608028383206409,0.782608695652174,0.1549753145313784
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311394,3,12,baby + behind + toothbrush,0.1073366899888838,0.0543868283298286,0.460707475958003,0.0384739519423475,0.7774936061381074,0.1886318552510504
311394,3,12,brush,0.1011545184763608,0.0493215286737553,0.4445636186904413,0.0395261148588547,0.782608695652174,0.1791529778531713
,,,,,,,,,
311394,3_baby_first,4,baby,0.2822197779469968,0.1691316507797921,0.8096106410781378,0.0118334277048987,0.7672634271099744,0.4126543673732711
,,,,,,,,,
311394,3_toothbrush_second,11,tooth,0.1845132917108415,0.2973535048729764,0.1297412306803036,0.1149228352274049,0.8209718670076727,0.3013077224862109
311394,3_toothbrush_second,12,brush,0.0860029854173843,0.0697423480801116,0.0628378903853641,0.1608028383206409,0.782608695652174,0.1549753145313784
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311518,1,4,boat + green,0.0761147236414305,0.028015011664469,0.0629040130919776,0.1432729108187502,0.6898550724637681,0.137102346489932
311518,1,4,green,0.0761147236414305,0.028015011664469,0.0629040130919776,0.1432729108187502,0.6898550724637681,0.137102346489932
,,,,,,,,,
311518,1_boat,4,green,0.0761147236414305,0.028015011664469,0.0629040130919776,0.1432729108187502,0.6898550724637681,0.137102346489932
,,,,,,,,,
311518,1_boat,4,green,0.0761147236414305,0.028015011664469,0.0629040130919776,0.1432729108187502,0.6898550724637681,0.137102346489932
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311518,2,7,boat + floating,0.1688488968130153,0.2215648651529687,0.1404411128436376,0.0994059530013712,0.7391304347826086,0.274899117570551
311518,2,7,floating,0.1386165542071931,0.1475966069745523,0.1184345095399002,0.1049433818368889,0.7130434782608696,0.2321105281176614
,,,,,,,,,
311518,2_boat,7,floating,0.1386165542071931,0.1475966069745523,0.1184345095399002,0.1049433818368889,0.7130434782608696,0.2321105281176614
,,,,,,,,,
311518,2_boat,7,floating,0.1386165542071931,0.1475966069745523,0.1184345095399002,0.1049433818368889,0.7130434782608696,0.2321105281176614
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311928,3,2,sports ball + right of + boy,0.4299223521052899,0.4034319226731347,0.4454805663620494,0.050390738372774,0.8478260869565217,0.5705338771506635
311928,3,2,boy,0.4299223521052899,0.4034319226731347,0.4454805663620494,0.050390738372774,0.8478260869565217,0.5705338771506635
,,,,,,,,,
311928,3_sports ball_first,2,boy,0.0,0.0,0.0012630318216451,0.5414564464885039,0.8478260869565217,0.0
,,,,,,,,,
311928,3_boy_second,2,boy,0.4427140492988415,0.4163024393888453,0.4442175505517683,0.0792050847441594,0.8478260869565217,0.5816859305853358
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311928,1,2,boy + young,0.4420974245341276,0.4041764394340622,0.4552299654644277,0.0745445472720314,0.860248447204969,0.5840439643901122
311928,1,2,boy,0.4427140492988415,0.4163024393888453,0.4442175505517683,0.0792050847441594,0.8478260869565217,0.5816859305853358
,,,,,,,,,
311928,1_boy,1,young,0.3528126625548042,0.3084592912485711,0.3812168647809275,0.0977636287971795,0.8136645962732919,0.4922019190089768
,,,,,,,,,
311928,1_boy,2,boy,0.4427140492988415,0.4163024393888453,0.4442175505517683,0.0792050847441594,0.8478260869565217,0.5816859305853358
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311928,2,2,boy + playing,0.4427140492988415,0.4163024393888453,0.4442175505517683,0.0792050847441594,0.8478260869565217,0.5816859305853358
311928,2,2,boy,0.4427140492988415,0.4163024393888453,0.4442175505517683,0.0792050847441594,0.8478260869565217,0.5816859305853358
,,,,,,,,,
311928,2_boy,2,boy,0.4427140492988415,0.4163024393888453,0.4442175505517683,0.0792050847441594,0.8478260869565217,0.5816859305853358
,,,,,,,,,
311928,2_boy,2,boy,0.4427140492988415,0.4163024393888453,0.4442175505517683,0.0792050847441594,0.8478260869565217,0.5816859305853358
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311950,1,4,hot dog + red,0.6768578115857227,0.6415401012523315,0.4863852756907969,0.0636104166749294,0.8777173913043478,0.7643115258297356
311950,1,4,hot,0.6768578115857227,0.6415401012523315,0.4863852756907969,0.0636104166749294,0.8777173913043478,0.7643115258297356
,,,,,,,,,
311950,1_hot dog,4,hot,0.6768578115857227,0.6415401012523315,0.4863852756907969,0.0636104166749294,0.8777173913043478,0.7643115258297356
,,,,,,,,,
311950,1_hot dog,4,hot,0.6768578115857227,0.6415401012523315,0.4863852756907969,0.0636104166749294,0.8777173913043478,0.7643115258297356
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
311950,2,4,hot dog + resting,0.6768578115857227,0.6415401012523315,0.4863852756907969,0.0636104166749294,0.8777173913043478,0.7643115258297356
311950,2,4,hot,0.6768578115857227,0.6415401012523315,0.4863852756907969,0.0636104166749294,0.8777173913043478,0.7643115258297356
,,,,,,,,,
311950,2_hot dog,4,hot,0.6768578115857227,0.6415401012523315,0.4863852756907969,0.0636104166749294,0.8777173913043478,0.7643115258297356
,,,,,,,,,
311950,2_hot dog,4,hot,0.6768578115857227,0.6415401012523315,0.4863852756907969,0.0636104166749294,0.8777173913043478,0.7643115258297356
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
313034,1,4,man + green,0.3486506199854121,0.1542447071434952,0.437038583105885,0.0953297807596801,0.7723785166240409,0.4804339867540853
313034,1,4,man,0.3476733977172959,0.1439789803088005,0.4448423993548717,0.0886586610276669,0.8158567774936062,0.4875708493429852
,,,,,,,,,
313034,1_man,4,man,0.3476733977172959,0.1439789803088005,0.4448423993548717,0.0886586610276669,0.8158567774936062,0.4875708493429852
,,,,,,,,,
313034,1_man,4,man,0.3476733977172959,0.1439789803088005,0.4448423993548717,0.0886586610276669,0.8158567774936062,0.4875708493429852
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
313034,3,7,man + right of + woman,0.3453851718415341,0.2018001641843555,0.7899957249700599,0.0085954602825657,0.8107416879795396,0.4844073206036322
313034,3,7,woman,0.3311063389803547,0.1955695738282109,0.8067500798467999,0.0077487351804008,0.8286445012787724,0.4731524006886046
,,,,,,,,,
313034,3_man_first,4,man,0.3476733977172959,0.1439789803088005,0.4448423993548717,0.0886586610276669,0.8158567774936062,0.4875708493429852
,,,,,,,,,
313034,3_woman_second,7,woman,0.5968028419182948,0.3667400275103163,0.6553430238363362,0.0512621415077059,0.8286445012787724,0.6938697464530191
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
313034,2,16,woman + holding,0.1312295442333056,0.1053301599601483,0.3225142951536252,0.0902560950299457,0.8618925831202046,0.2277781709734678
313034,2,16,holding,0.1266281393677453,0.1031731923025643,0.3118857201459991,0.0918336896798184,0.8593350383631714,0.2207303466481704
,,,,,,,,,
313034,2_woman,7,woman,0.5968028419182948,0.3667400275103163,0.6553430238363362,0.0512621415077059,0.8286445012787724,0.6938697464530191
,,,,,,,,,
313034,2_woman,16,holding,0.1266281393677453,0.1031731923025643,0.3118857201459991,0.0918336896798184,0.8593350383631714,0.2207303466481704
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
313783,3,29,fork + right of + carrot),0.1773794416243654,0.1722105997210599,0.2782621380889307,0.037787852106232,0.9102564102564102,0.2969022646818383
313783,3,29,fork,0.1773794416243654,0.1722105997210599,0.2782621380889307,0.037787852106232,0.9102564102564102,0.2969022646818383
,,,,,,,,,
313783,3_fork_first,29,fork,0.3431324413894685,0.3671027203805559,0.2653374993539233,0.05719227923422,0.9102564102564102,0.4983904299636151
,,,,,,,,,
313783,3_carrot_second,29,fork,0.0,0.0,0.0129246014746852,0.4470922834822434,0.9102564102564102,0.0
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
313783,1,29,fork + clean,0.3431324413894685,0.3671027203805559,0.2653374993539233,0.05719227923422,0.9102564102564102,0.4983904299636151
313783,1,29,fork,0.3431324413894685,0.3671027203805559,0.2653374993539233,0.05719227923422,0.9102564102564102,0.4983904299636151
,,,,,,,,,
313783,1_fork,29,fork,0.3431324413894685,0.3671027203805559,0.2653374993539233,0.05719227923422,0.9102564102564102,0.4983904299636151
,,,,,,,,,
313783,1_fork,29,fork,0.3431324413894685,0.3671027203805559,0.2653374993539233,0.05719227923422,0.9102564102564102,0.4983904299636151
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
322163,2,15,man + preparing),0.2830688090997648,0.140884790163058,0.4422395333907227,0.061301066476616,0.7800511508951407,0.4153964907626163
322163,2,15,preparing,0.2759245724309311,0.1323038565166686,0.4372302098540934,0.0610076722514627,0.782608695652174,0.4080003458362753
,,,,,,,,,
322163,2_man,13,man,0.2640632454167518,0.1783642379010541,0.3590858121392881,0.1047111190466753,0.8516624040920716,0.4031326850341574
,,,,,,,,,
322163,2_man,15,preparing,0.2373868413002345,0.1467127142491686,0.3219921876243999,0.1159325579797739,0.782608695652174,0.3642780767258091
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
322163,3,58,oven + behind + man,0.0102658089864759,0.0018480492813141,0.0798536228147567,0.168562492640752,0.9028132992327366,0.0203007796300347
322163,3,58,vens,0.0082077566252539,0.0012538672263639,0.0755796720735719,0.1720336778317618,0.9002557544757033,0.0162672029045308
,,,,,,,,,
322163,3_oven_first,57,o,0.0666989664082687,0.0688392256521414,0.0557037259518824,0.1532553228549359,0.8670076726342711,0.1238687039690414
322163,3_oven_first,58,vens,0.0073541383989145,0.0,0.0262533472756561,0.247232008080062,0.9002557544757033,0.0145890992700938
,,,,,,,,,
322163,3_man_second,57,o,0.0708973844037925,0.0144610149858828,0.1910531350546146,0.0802830891059643,0.8670076726342711,0.1310763297127522
322163,3_man_second,58,vens,0.0054048541709157,0.0013757215061159,0.0510437710790095,0.1924325873803232,0.9002557544757033,0.010745197534295
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
327601,2,5,woman + sitting,0.2403333497383401,0.0141676804541768,0.282328557040168,0.0577469157086075,0.7037037037037037,0.3582983691535161
327601,2,5,sitting,0.1630924925131665,2.5196532957065108e-05,0.2650025441617233,0.0601604955698758,0.7546296296296297,0.2682171961447689
,,,,,,,,,
327601,2_woman,4,woman,0.3401246033588732,0.2981525069947151,0.3762620655614918,0.050330463846776,0.7314814814814815,0.4643401195138131
,,,,,,,,,
327601,2_woman,5,sitting,0.1630924925131665,2.5196532957065108e-05,0.2650025441617233,0.0601604955698758,0.7546296296296297,0.2682171961447689
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
327601,1,12,woman + blue,0.4532482249820763,0.4249353546620696,0.5603850962896149,0.0263671917894725,0.8472222222222222,0.5905585462754731
327601,1,12,blue,0.4522335658520811,0.4240498316157293,0.5565957252168215,0.0271555910828955,0.8425925925925926,0.5885711378682804
,,,,,,,,,
327601,1_woman,4,woman,0.3401246033588732,0.2981525069947151,0.3762620655614918,0.050330463846776,0.7314814814814815,0.4643401195138131
,,,,,,,,,
327601,1_woman,12,blue,0.4522335658520811,0.4240498316157293,0.5565957252168215,0.0271555910828955,0.8425925925925926,0.5885711378682804
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
327601,3,9,woman + on + chair,0.1754454201385253,0.060034244761787,0.3127726948504096,0.0428257880285877,0.7731481481481481,0.2859924549692528
327601,3,9,chair,0.1563267581862841,0.0587822671156004,0.3054209732138123,0.0442696125011807,0.7824074074074074,0.2605875402512508
,,,,,,,,,
327601,3_woman_first,4,woman,0.3401246033588732,0.2981525069947151,0.3762620655614918,0.050330463846776,0.7314814814814815,0.4643401195138131
,,,,,,,,,
327601,3_chair_second,9,chair,0.1137098055835143,0.1041953232462173,0.1016292013306181,0.0789030020377856,0.7824074074074074,0.1985619579529248
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
329455,1,7,pizza + cooked,0.7774670395525369,0.7531748616085966,0.6978295560040756,0.0198784014978701,0.8132992327365729,0.7949795740088899
329455,1,7,pizza,0.7774670395525369,0.7531748616085966,0.6978295560040756,0.0198784014978701,0.8132992327365729,0.7949795740088899
,,,,,,,,,
329455,1_pizza,7,pizza,0.7774670395525369,0.7531748616085966,0.6978295560040756,0.0198784014978701,0.8132992327365729,0.7949795740088899
,,,,,,,,,
329455,1_pizza,7,pizza,0.7774670395525369,0.7531748616085966,0.6978295560040756,0.0198784014978701,0.8132992327365729,0.7949795740088899
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
329455,3,21,pizza + on + dining table,0.0873565113651243,0.0309551457023218,0.486962956780882,0.0369495340042872,0.8439897698209718,0.1583256483840138
329455,3,21,dining,0.0821126329742038,0.0271540338607833,0.4769327303465361,0.0381660178690592,0.8491048593350383,0.1497442568401354
,,,,,,,,,
329455,3_pizza_first,7,pizza,0.7774670395525369,0.7531748616085966,0.6978295560040756,0.0198784014978701,0.8132992327365729,0.7949795740088899
,,,,,,,,,
329455,3_dining table_second,21,dining,0.0821126329742038,0.0271540338607833,0.4769327303465361,0.0381660178690592,0.8491048593350383,0.1497442568401354
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
329455,2,47,person + sitting,0.0966861676954214,0.0610290124669262,0.2164820994507238,0.2086273872172949,0.8158567774936062,0.1728840612270648
329455,2,47,sitting,0.0951878217503217,0.0598321315124394,0.2149883270508425,0.208539216524307,0.8184143222506394,0.1705404855622193
,,,,,,,,,
329455,2_person,37,person,0.3187351390468314,0.1476403823178016,0.4481528121801504,0.1846014749025253,0.8644501278772379,0.4657438516358482
,,,,,,,,,
329455,2_person,47,sitting,0.0951878217503217,0.0598321315124394,0.2149883270508425,0.208539216524307,0.8184143222506394,0.1705404855622193
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
334530,1,5,surfer + dark,0.0124675324675324,0.0104309856877173,0.0292955179290378,0.1932772077224904,0.8913043478260869,0.0245910857314223
334530,1,5,fer,0.0124675324675324,0.0104309856877173,0.0292955179290378,0.1932772077224904,0.8913043478260869,0.0245910857314223
,,,,,,,,,
334530,1_surfer,4,sur,0.0631938633193863,0.0826978120137541,0.0514154662627242,0.1498449991456706,0.7336956521739131,0.1163650966917411
334530,1_surfer,5,fer,0.0124675324675324,0.0104309856877173,0.0292955179290378,0.1932772077224904,0.8913043478260869,0.0245910857314223
,,,,,,,,,
334530,1_surfer,4,sur,0.0631938633193863,0.0826978120137541,0.0514154662627242,0.1498449991456706,0.7336956521739131,0.1163650966917411
334530,1_surfer,5,fer,0.0124675324675324,0.0104309856877173,0.0292955179290378,0.1932772077224904,0.8913043478260869,0.0245910857314223
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
334530,2,6,surfer + riding,0.0682428558496031,0.0832489776086164,0.0495472465167293,0.1285970242051301,0.7771739130434783,0.1254684535944083
334530,2,6,riding,0.074315424610052,0.0755512321660181,0.0442182358721735,0.132913576550139,0.7771739130434783,0.13565879639278
,,,,,,,,,
334530,2_surfer,4,sur,0.0631938633193863,0.0826978120137541,0.0514154662627242,0.1498449991456706,0.7336956521739131,0.1163650966917411
334530,2_surfer,5,fer,0.0124675324675324,0.0104309856877173,0.0292955179290378,0.1932772077224904,0.8913043478260869,0.0245910857314223
,,,,,,,,,
334530,2_surfer,6,riding,0.074315424610052,0.0755512321660181,0.0442182358721735,0.132913576550139,0.7771739130434783,0.13565879639278
------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------,------------------------------------------------------------
334530,3,17,surfer + over + surfboard,0.0308849516005442,0.0496485651609437,0.0342498802053813,0.1600359537617933,0.7608695652173914,0.0593603678840014
334530,3,17,board,0.0210257384039082,0.0333567286025636,0.0264541751066834,0.1569787268167036,0.7907608695652174,0.0409623194576218
,,,,,,,,,
334530,3_surfer_first,4,sur,0.0631938633193863,0.0826978120137541,0.0514154662627242,0.1498449991456706,0.7336956521739131,0.1163650966917411
334530,3_surfer_first,5,fer,0.0124675324675324,0.0104309856877173,0.0292955179290378,0.1932772077224904,0.8913043478260869,0.0245910857314223
,,,,,,,,,
